Lat,Lng,Depth,Mag,Sig,Place,Time,Month,Day,Year
15.775,-61.744,11.6,5.8,539,"Guadeloupe region, Leeward Islands",2005-02-14 18:05:59.320,2,14,2005
-0.127,98.729,47.1,5.8,518,"Kepulauan Batu, Indonesia",2005-02-14 17:06:52.640,2,14,2005
-56.279,-25.524,29.5,5.1,400,South Sandwich Islands region,2005-02-14 16:21:53.160,2,14,2005
8.991,-84.081,36.9,5.0,385,off the coast of Costa Rica,2005-02-14 03:31:58.160,2,14,2005
11.961,57.838,10.0,5.1,400,Owen Fracture Zone region,2005-02-13 05:26:54.460,2,13,2005
26.79,140.311,462.9,5.0,385,"Bonin Islands, Japan region",2005-02-13 03:29:23.670,2,13,2005
5.071,94.804,51.3,5.3,432,"northern Sumatra, Indonesia",2005-02-13 02:02:07.600,2,13,2005
5.079,94.794,48.8,5.3,432,"northern Sumatra, Indonesia",2005-02-13 01:22:09.310,2,13,2005
-4.61,144.861,42.8,5.0,385,"near the north coast of New Guinea, Papua New Guinea",2005-02-12 19:38:08.800,2,12,2005
5.507,93.032,30.0,5.0,385,off the west coast of northern Sumatra,2005-02-12 18:43:02.590,2,12,2005
-23.434,169.212,10.0,5.2,416,southeast of the Loyalty Islands,2005-02-12 02:38:41.700,2,12,2005
60.11,-139.3483,11.7,5.0,386,"Southern Yukon Territory, Canada",2005-02-11 21:29:33.711,2,11,2005
60.104,-139.3425,15.0,5.4,449,"Southern Yukon Territory, Canada",2005-02-11 21:00:23.046,2,11,2005
-22.936,169.234,10.0,5.3,432,southeast of the Loyalty Islands,2005-02-10 21:52:20.680,2,10,2005
-33.554,-178.659,10.0,5.0,385,south of the Kermadec Islands,2005-02-10 20:17:44.040,2,10,2005
-23.117,169.197,10.0,5.2,416,southeast of the Loyalty Islands,2005-02-10 17:12:45.270,2,10,2005
-23.097,169.219,9.0,6.3,611,southeast of the Loyalty Islands,2005-02-10 16:53:19.990,2,10,2005
9.403,126.46,69.4,5.0,385,"Mindanao, Philippines",2005-02-10 15:58:17.470,2,10,2005
-15.111,-173.745,10.0,5.6,482,Tonga,2005-02-10 07:10:35.610,2,10,2005
-35.769,-103.922,10.0,5.0,385,southeast of Easter Island,2005-02-10 04:42:00.000,2,10,2005
5.268,-82.627,10.0,5.7,500,south of Panama,2005-02-10 02:32:14.620,2,10,2005
8.105,94.286,30.0,5.0,385,"Nicobar Islands, India region",2005-02-10 01:34:30.990,2,10,2005
13.686,120.791,102.4,5.5,465,"Mindoro, Philippines",2005-02-09 20:59:52.190,2,9,2005
-55.395,-26.703,10.0,5.3,432,South Sandwich Islands region,2005-02-09 20:03:06.010,2,9,2005
26.088,143.997,24.0,6.3,611,"Bonin Islands, Japan region",2005-02-09 18:46:09.970,2,9,2005
4.797,95.117,44.5,6.0,556,"northern Sumatra, Indonesia",2005-02-09 13:27:25.340,2,9,2005
-23.641,-111.916,10.0,5.0,385,Easter Island region,2005-02-09 06:22:26.670,2,9,2005
6.801,92.618,25.1,5.1,400,"Nicobar Islands, India region",2005-02-09 02:45:57.780,2,9,2005
2.278,95.156,28.7,5.0,385,"Simeulue, Indonesia",2005-02-09 01:02:26.190,2,9,2005
-14.252,167.259,206.3,6.7,691,Vanuatu,2005-02-08 14:48:21.970,2,8,2005
15.484,-61.306,115.4,5.0,389,"Dominica, Leeward Islands",2005-02-08 02:18:23.060,2,8,2005
36.225,10.874,10.0,5.1,400,Tunisia,2005-02-07 20:46:26.440,2,7,2005
-4.525,153.187,36.5,6.1,572,"New Ireland region, Papua New Guinea",2005-02-07 20:02:17.690,2,7,2005
19.364,145.601,107.5,5.0,385,"Maug Islands region, Northern Mariana Islands",2005-02-07 18:41:39.510,2,7,2005
-59.888,-27.08,118.3,5.1,400,South Sandwich Islands region,2005-02-07 14:23:51.420,2,7,2005
51.24,-131.15,10.0,5.0,385,"Haida Gwaii Region, Canada",2005-02-07 06:23:32.000,2,7,2005
12.239,124.92,46.1,5.0,385,"Samar, Philippines",2005-02-06 09:27:59.420,2,6,2005
8.07,94.062,18.4,5.4,449,"Nicobar Islands, India region",2005-02-06 06:07:55.130,2,6,2005
13.855,93.58,35.6,5.4,449,"Andaman Islands, India region",2005-02-06 04:24:18.630,2,6,2005
-52.824,140.228,10.0,5.6,482,west of Macquarie Island,2005-02-06 01:28:48.080,2,6,2005
-52.978,140.391,10.0,5.3,432,west of Macquarie Island,2005-02-06 01:25:43.220,2,6,2005
0.065,123.584,142.0,5.1,400,"Minahasa, Sulawesi, Indonesia",2005-02-05 23:38:06.500,2,5,2005
-5.545,154.294,119.1,5.2,416,"Bougainville region, Papua New Guinea",2005-02-05 19:49:03.090,2,5,2005
-22.226,-175.945,141.9,5.3,432,Tonga region,2005-02-05 19:41:37.820,2,5,2005
8.106,94.185,30.0,5.9,536,"Nicobar Islands, India region",2005-02-05 17:35:46.880,2,5,2005
5.276,123.37,570.1,5.1,400,Celebes Sea,2005-02-05 13:54:44.190,2,5,2005
5.293,123.337,525.0,7.1,786,Celebes Sea,2005-02-05 12:23:18.940,2,5,2005
8.061,94.051,17.2,5.4,449,"Nicobar Islands, India region",2005-02-05 08:00:27.540,2,5,2005
10.011,92.982,30.0,5.0,385,"Andaman Islands, India region",2005-02-05 04:18:54.970,2,5,2005
2.325,95.065,30.0,5.1,400,"Simeulue, Indonesia",2005-02-05 04:09:53.640,2,5,2005
2.255,94.992,30.0,6.0,554,off the west coast of northern Sumatra,2005-02-05 04:03:13.840,2,5,2005
16.011,145.867,142.7,6.6,755,"Anatahan region, Northern Mariana Islands",2005-02-05 03:34:25.730,2,5,2005
33.159,142.051,20.8,5.0,385,"off the east coast of Honshu, Japan",2005-02-04 18:34:13.670,2,4,2005
-13.507,174.352,26.2,5.2,416,Fiji region,2005-02-04 16:45:39.710,2,4,2005
17.519,145.447,512.1,5.3,433,"Alamagan region, Northern Mariana Islands",2005-02-04 16:06:28.750,2,4,2005
7.881,94.319,21.4,5.4,449,"Nicobar Islands, India region",2005-02-04 09:44:53.180,2,4,2005
-4.524,144.354,85.5,5.1,400,"near the north coast of New Guinea, Papua New Guinea",2005-02-04 06:13:08.850,2,4,2005
50.275,-129.833,10.0,5.0,385,"Vancouver Island, Canada region",2005-02-03 15:36:08.550,2,3,2005
-2.427,68.503,10.0,5.0,385,Carlsberg Ridge,2005-02-03 12:18:33.180,2,3,2005
5.623,93.249,30.0,5.5,465,off the west coast of northern Sumatra,2005-02-03 04:51:17.270,2,3,2005
-20.223,67.452,10.0,5.2,416,Mid-Indian Ridge,2005-02-03 04:27:52.800,2,3,2005
6.428,90.377,17.9,5.1,400,"Nicobar Islands, India region",2005-02-02 14:58:08.630,2,2,2005
-6.645,144.64,13.6,5.4,449,"New Guinea, Papua New Guinea",2005-02-02 14:11:47.400,2,2,2005
8.319,94.312,18.3,5.1,400,"Nicobar Islands, India region",2005-02-02 13:22:37.240,2,2,2005
5.274,94.501,45.6,5.2,416,"northern Sumatra, Indonesia",2005-02-02 09:04:27.740,2,2,2005
-7.476,145.044,26.1,5.6,482,"near the south coast of New Guinea, Papua New Guinea",2005-02-02 06:28:36.670,2,2,2005
14.08,144.715,158.7,6.3,702,"Rota region, Northern Mariana Islands",2005-02-02 02:30:25.940,2,2,2005
9.962,93.96,39.5,5.5,465,"Nicobar Islands, India region",2005-02-02 01:30:22.280,2,2,2005
-6.498,154.532,63.1,5.5,465,"Bougainville region, Papua New Guinea",2005-02-01 17:40:49.160,2,1,2005
5.185,94.557,24.0,5.3,432,"northern Sumatra, Indonesia",2005-02-01 14:15:49.100,2,1,2005
9.988,93.993,43.6,5.3,432,"Nicobar Islands, India region",2005-02-01 13:54:38.040,2,1,2005
8.113,94.14,19.1,5.2,416,"Nicobar Islands, India region",2005-02-01 13:41:53.190,2,1,2005
9.99,93.959,32.0,5.4,449,"Nicobar Islands, India region",2005-02-01 10:35:16.890,2,1,2005
-20.398,-175.982,172.5,5.5,465,Tonga,2005-02-01 10:28:39.820,2,1,2005
-21.714,-179.458,580.1,5.3,432,Fiji region,2005-02-01 09:21:02.330,2,1,2005
24.294,121.782,38.1,5.0,386,Taiwan,2005-02-01 01:59:50.700,2,1,2005
7.929,94.065,15.9,5.2,416,"Nicobar Islands, India region",2005-02-01 01:08:01.980,2,1,2005
65.895,-9.776,17.7,5.2,416,Norwegian Sea,2005-01-31 20:29:08.350,1,31,2005
-41.44,175.75,22.0,5.1,400,North Island of New Zealand,2005-01-31 17:31:53.500,1,31,2005
8.072,94.055,20.0,5.1,400,"Nicobar Islands, India region",2005-01-31 16:30:17.150,1,31,2005
-56.082,-27.403,109.3,5.6,482,South Sandwich Islands region,2005-01-31 13:56:37.550,1,31,2005
8.167,94.265,22.1,5.1,400,"Nicobar Islands, India region",2005-01-31 13:14:33.270,1,31,2005
41.834,143.643,21.9,5.4,450,"Hokkaido, Japan region",2005-01-31 09:39:47.570,1,31,2005
7.981,94.26,18.8,5.1,400,"Nicobar Islands, India region",2005-01-31 08:15:05.900,1,31,2005
4.055,96.765,30.0,5.1,400,"northern Sumatra, Indonesia",2005-01-31 06:45:44.050,1,31,2005
37.535,20.155,31.9,5.7,500,Ionian Sea,2005-01-31 01:05:33.560,1,31,2005
8.222,94.282,20.9,5.3,432,"Nicobar Islands, India region",2005-01-30 21:39:03.420,1,30,2005
-29.514,-176.986,50.3,5.0,385,Kermadec Islands region,2005-01-30 17:15:51.030,1,30,2005
35.806,29.63,10.0,5.3,433,eastern Mediterranean Sea,2005-01-30 16:23:48.430,1,30,2005
8.117,94.056,18.6,5.5,465,"Nicobar Islands, India region",2005-01-30 15:33:13.510,1,30,2005
8.076,94.228,21.7,5.0,385,"Nicobar Islands, India region",2005-01-30 10:32:54.020,1,30,2005
8.007,94.023,21.2,5.2,416,"Nicobar Islands, India region",2005-01-30 08:49:36.800,1,30,2005
-22.899,-175.169,47.9,5.5,465,Tonga region,2005-01-30 08:10:44.390,1,30,2005
-24.422,-175.996,32.8,5.6,482,south of Tonga,2005-01-30 08:08:26.730,1,30,2005
-0.793,-81.065,28.6,5.7,500,off the coast of Ecuador,2005-01-30 07:06:49.200,1,30,2005
13.154,92.932,43.4,5.1,400,"Andaman Islands, India region",2005-01-30 07:02:26.670,1,30,2005
13.784,93.147,21.8,5.1,400,"Andaman Islands, India region",2005-01-30 06:26:15.380,1,30,2005
8.008,94.249,30.0,5.0,385,"Nicobar Islands, India region",2005-01-30 03:13:44.050,1,30,2005
7.676,94.129,30.0,5.1,400,"Nicobar Islands, India region",2005-01-30 03:13:27.730,1,30,2005
8.171,94.268,23.2,5.2,416,"Nicobar Islands, India region",2005-01-30 02:35:16.550,1,30,2005
8.142,94.23,18.4,5.0,385,"Nicobar Islands, India region",2005-01-30 02:25:41.810,1,30,2005
8.063,94.267,30.0,5.1,400,"Nicobar Islands, India region",2005-01-30 00:34:09.960,1,30,2005
8.291,94.332,22.0,5.3,432,"Nicobar Islands, India region",2005-01-30 00:07:34.300,1,30,2005
7.959,93.509,30.0,5.0,385,"Nicobar Islands, India region",2005-01-29 23:14:30.370,1,29,2005
12.377,92.358,30.0,5.0,385,"Andaman Islands, India region",2005-01-29 22:59:54.630,1,29,2005
8.018,94.109,30.0,5.4,449,"Nicobar Islands, India region",2005-01-29 22:03:37.330,1,29,2005
-1.626,-15.516,10.0,5.5,465,north of Ascension Island,2005-01-29 21:01:09.040,1,29,2005
8.319,93.959,30.0,5.0,385,"Nicobar Islands, India region",2005-01-29 20:58:35.670,1,29,2005
7.734,94.084,30.0,5.0,385,"Nicobar Islands, India region",2005-01-29 20:54:23.730,1,29,2005
7.909,94.386,30.0,5.6,482,"Nicobar Islands, India region",2005-01-29 20:28:23.290,1,29,2005
8.06,94.146,20.7,5.3,432,"Nicobar Islands, India region",2005-01-29 20:01:54.320,1,29,2005
7.812,94.278,30.0,5.3,432,"Nicobar Islands, India region",2005-01-29 19:06:15.710,1,29,2005
5.512,94.322,30.0,5.2,416,"northern Sumatra, Indonesia",2005-01-29 18:20:58.570,1,29,2005
8.009,94.106,42.9,5.1,400,"Nicobar Islands, India region",2005-01-29 16:36:56.190,1,29,2005
8.359,94.476,30.0,5.0,385,"Nicobar Islands, India region",2005-01-29 16:12:49.350,1,29,2005
-4.776,153.209,47.0,5.0,385,"New Ireland region, Papua New Guinea",2005-01-29 14:52:10.700,1,29,2005
-1.992,126.628,23.6,5.2,416,"Kepulauan Sula, Indonesia",2005-01-29 11:50:51.250,1,29,2005
7.835,94.236,30.0,5.0,385,"Nicobar Islands, India region",2005-01-29 09:27:39.990,1,29,2005
3.321,93.745,27.2,5.2,416,off the west coast of northern Sumatra,2005-01-29 07:21:44.270,1,29,2005
-56.809,-141.032,10.0,5.6,482,Pacific-Antarctic Ridge,2005-01-29 06:37:46.690,1,29,2005
3.325,93.7,29.3,5.5,465,off the west coast of northern Sumatra,2005-01-29 06:10:43.810,1,29,2005
13.104,92.996,30.0,5.2,416,"Andaman Islands, India region",2005-01-29 05:44:13.890,1,29,2005
7.935,94.157,30.0,5.3,432,"Nicobar Islands, India region",2005-01-29 05:26:48.010,1,29,2005
8.109,94.274,16.9,5.1,400,"Nicobar Islands, India region",2005-01-29 03:38:00.940,1,29,2005
5.073,94.706,46.1,5.1,400,"northern Sumatra, Indonesia",2005-01-29 02:55:20.050,1,29,2005
-24.559,-176.064,19.0,5.1,400,south of the Fiji Islands,2005-01-29 02:03:40.340,1,29,2005
7.795,94.103,30.0,5.4,449,"Nicobar Islands, India region",2005-01-29 01:50:22.930,1,29,2005
7.311,92.528,35.8,5.3,432,"Nicobar Islands, India region",2005-01-29 01:13:44.390,1,29,2005
7.957,94.098,21.3,5.0,385,"Nicobar Islands, India region",2005-01-28 23:32:10.290,1,28,2005
7.728,94.022,21.7,5.2,416,"Nicobar Islands, India region",2005-01-28 22:35:25.340,1,28,2005
7.745,93.964,19.4,5.4,449,"Nicobar Islands, India region",2005-01-28 22:29:03.030,1,28,2005
7.989,94.114,19.6,5.5,465,"Nicobar Islands, India region",2005-01-28 19:18:51.500,1,28,2005
7.915,94.127,30.0,5.1,400,"Nicobar Islands, India region",2005-01-28 17:49:40.580,1,28,2005
-1.089,-81.157,10.0,6.2,594,off the coast of Ecuador,2005-01-28 15:46:45.270,1,28,2005
8.002,94.102,13.4,5.1,400,"Nicobar Islands, India region",2005-01-28 12:37:10.830,1,28,2005
7.903,94.059,30.0,5.3,432,"Nicobar Islands, India region",2005-01-28 11:53:02.140,1,28,2005
8.099,94.059,30.0,5.2,416,"Nicobar Islands, India region",2005-01-28 10:21:19.220,1,28,2005
-1.183,-81.499,10.0,6.1,573,off the coast of Ecuador,2005-01-28 09:26:18.830,1,28,2005
8.06,94.051,30.0,5.2,416,"Nicobar Islands, India region",2005-01-28 09:14:46.180,1,28,2005
7.86,94.003,30.0,5.3,432,"Nicobar Islands, India region",2005-01-28 08:47:17.760,1,28,2005
7.863,93.964,16.6,5.3,432,"Nicobar Islands, India region",2005-01-28 08:29:45.620,1,28,2005
8.009,94.069,40.1,5.3,432,"Nicobar Islands, India region",2005-01-28 08:21:24.610,1,28,2005
7.969,94.13,30.0,5.6,482,"Nicobar Islands, India region",2005-01-28 07:49:17.910,1,28,2005
7.907,94.033,43.8,5.7,500,"Nicobar Islands, India region",2005-01-28 06:13:27.560,1,28,2005
7.9,93.993,16.0,5.5,465,"Nicobar Islands, India region",2005-01-28 06:10:27.190,1,28,2005
7.897,93.897,24.8,5.4,449,"Nicobar Islands, India region",2005-01-28 06:06:55.730,1,28,2005
7.816,94.02,30.0,5.1,400,"Nicobar Islands, India region",2005-01-28 05:38:25.330,1,28,2005
8.162,94.173,18.4,5.2,416,"Nicobar Islands, India region",2005-01-28 05:06:43.890,1,28,2005
7.807,93.564,33.6,5.4,449,"Nicobar Islands, India region",2005-01-28 05:04:31.310,1,28,2005
7.907,94.177,30.0,5.0,385,"Nicobar Islands, India region",2005-01-28 04:34:53.670,1,28,2005
7.517,93.996,30.0,5.2,416,"Nicobar Islands, India region",2005-01-28 04:34:30.840,1,28,2005
7.96,94.041,18.3,5.4,449,"Nicobar Islands, India region",2005-01-28 03:31:24.040,1,28,2005
7.831,93.953,22.6,5.2,416,"Nicobar Islands, India region",2005-01-28 02:28:58.940,1,28,2005
7.724,94.019,30.0,5.3,432,"Nicobar Islands, India region",2005-01-28 02:23:14.280,1,28,2005
8.007,94.117,17.8,5.0,385,"Nicobar Islands, India region",2005-01-28 01:43:35.060,1,28,2005
7.924,94.117,18.8,5.2,416,"Nicobar Islands, India region",2005-01-28 01:36:16.870,1,28,2005
7.887,94.097,20.2,5.3,432,"Nicobar Islands, India region",2005-01-28 00:15:44.810,1,28,2005
7.793,94.105,30.0,5.1,400,"Nicobar Islands, India region",2005-01-27 23:27:01.040,1,27,2005
8.09,94.116,30.0,5.4,449,"Nicobar Islands, India region",2005-01-27 23:20:07.230,1,27,2005
7.984,94.102,30.0,5.0,385,"Nicobar Islands, India region",2005-01-27 22:56:48.090,1,27,2005
8.039,94.105,30.0,5.4,449,"Nicobar Islands, India region",2005-01-27 22:40:47.340,1,27,2005
7.846,93.922,30.0,5.2,416,"Nicobar Islands, India region",2005-01-27 21:47:53.550,1,27,2005
8.121,94.031,30.0,5.2,416,"Nicobar Islands, India region",2005-01-27 21:32:20.920,1,27,2005
7.804,94.18,30.0,5.1,400,"Nicobar Islands, India region",2005-01-27 21:05:02.530,1,27,2005
9.697,93.471,30.0,5.3,432,"Nicobar Islands, India region",2005-01-27 21:00:44.610,1,27,2005
8.181,94.162,23.4,5.2,416,"Nicobar Islands, India region",2005-01-27 20:51:10.860,1,27,2005
7.934,94.046,16.1,5.0,385,"Nicobar Islands, India region",2005-01-27 20:45:15.210,1,27,2005
8.153,93.961,30.0,5.2,416,"Nicobar Islands, India region",2005-01-27 20:31:02.590,1,27,2005
7.973,94.058,30.0,5.1,400,"Nicobar Islands, India region",2005-01-27 20:17:38.530,1,27,2005
5.511,94.306,30.0,5.5,465,"northern Sumatra, Indonesia",2005-01-27 20:09:52.160,1,27,2005
8.128,94.047,30.0,5.3,432,"Nicobar Islands, India region",2005-01-27 19:40:36.280,1,27,2005
8.011,94.079,30.0,5.2,416,"Nicobar Islands, India region",2005-01-27 19:31:09.620,1,27,2005
7.899,94.107,30.0,5.3,432,"Nicobar Islands, India region",2005-01-27 19:20:20.120,1,27,2005
7.858,94.107,30.0,5.6,482,"Nicobar Islands, India region",2005-01-27 18:52:38.880,1,27,2005
7.97,94.116,30.0,5.4,449,"Nicobar Islands, India region",2005-01-27 17:40:48.930,1,27,2005
7.601,94.206,25.2,5.4,449,"Nicobar Islands, India region",2005-01-27 17:24:59.670,1,27,2005
7.643,94.128,30.0,5.1,400,"Nicobar Islands, India region",2005-01-27 17:01:32.130,1,27,2005
7.877,94.093,30.0,5.9,536,"Nicobar Islands, India region",2005-01-27 16:58:51.130,1,27,2005
7.99,94.159,30.0,5.0,385,"Nicobar Islands, India region",2005-01-27 16:48:25.900,1,27,2005
7.989,93.899,30.0,5.1,400,"Nicobar Islands, India region",2005-01-27 16:02:23.910,1,27,2005
8.077,94.199,30.0,5.0,385,"Nicobar Islands, India region",2005-01-27 16:00:56.800,1,27,2005
7.706,94.123,30.0,5.3,432,"Nicobar Islands, India region",2005-01-27 15:34:29.970,1,27,2005
7.963,94.214,30.0,5.3,432,"Nicobar Islands, India region",2005-01-27 15:27:53.380,1,27,2005
7.92,94.258,30.0,5.0,385,"Nicobar Islands, India region",2005-01-27 15:27:34.560,1,27,2005
7.694,94.238,30.0,5.2,416,"Nicobar Islands, India region",2005-01-27 15:24:49.000,1,27,2005
7.98,94.116,30.0,5.1,400,"Nicobar Islands, India region",2005-01-27 14:35:07.110,1,27,2005
7.842,93.984,30.0,5.1,400,"Nicobar Islands, India region",2005-01-27 14:13:15.020,1,27,2005
7.994,94.155,30.0,5.5,465,"Nicobar Islands, India region",2005-01-27 13:57:06.450,1,27,2005
7.936,94.266,30.0,5.4,449,"Nicobar Islands, India region",2005-01-27 13:54:16.010,1,27,2005
7.869,94.124,30.0,5.3,432,"Nicobar Islands, India region",2005-01-27 13:26:33.900,1,27,2005
7.792,94.119,30.0,5.2,416,"Nicobar Islands, India region",2005-01-27 13:25:17.990,1,27,2005
7.828,94.216,30.0,5.3,432,"Nicobar Islands, India region",2005-01-27 13:18:01.810,1,27,2005
7.987,94.096,30.0,5.4,449,"Nicobar Islands, India region",2005-01-27 13:15:19.540,1,27,2005
25.52,126.193,60.3,5.0,385,"Ryukyu Islands, Japan",2005-01-27 12:54:01.650,1,27,2005
7.907,94.345,30.0,5.4,449,"Nicobar Islands, India region",2005-01-27 12:11:55.780,1,27,2005
7.733,93.968,30.0,5.1,400,"Nicobar Islands, India region",2005-01-27 11:56:34.160,1,27,2005
8.015,94.002,37.7,5.5,465,"Nicobar Islands, India region",2005-01-27 11:47:38.460,1,27,2005
7.977,94.179,30.0,5.3,432,"Nicobar Islands, India region",2005-01-27 11:44:05.010,1,27,2005
7.937,94.173,30.0,5.3,432,"Nicobar Islands, India region",2005-01-27 10:58:07.280,1,27,2005
7.53,93.858,30.0,5.1,400,"Nicobar Islands, India region",2005-01-27 10:25:47.330,1,27,2005
7.96,94.13,30.0,5.3,432,"Nicobar Islands, India region",2005-01-27 10:08:12.350,1,27,2005
8.063,93.822,30.0,5.3,432,"Nicobar Islands, India region",2005-01-27 09:59:31.500,1,27,2005
7.846,94.006,30.0,5.4,449,"Nicobar Islands, India region",2005-01-27 09:52:20.500,1,27,2005
7.934,94.086,30.0,5.2,416,"Nicobar Islands, India region",2005-01-27 09:25:27.850,1,27,2005
7.809,94.02,30.0,5.2,416,"Nicobar Islands, India region",2005-01-27 09:11:29.760,1,27,2005
7.687,94.065,30.0,5.2,416,"Nicobar Islands, India region",2005-01-27 08:42:58.090,1,27,2005
7.951,94.268,30.0,5.5,465,"Nicobar Islands, India region",2005-01-27 08:42:16.500,1,27,2005
7.777,94.054,30.0,5.2,416,"Nicobar Islands, India region",2005-01-27 08:36:52.240,1,27,2005
7.954,94.109,30.0,5.3,432,"Nicobar Islands, India region",2005-01-27 08:31:12.830,1,27,2005
7.91,94.03,30.0,5.5,465,"Nicobar Islands, India region",2005-01-27 08:19:07.890,1,27,2005
7.969,94.14,30.0,5.2,416,"Nicobar Islands, India region",2005-01-27 08:07:24.000,1,27,2005
7.896,94.135,30.0,5.2,416,"Nicobar Islands, India region",2005-01-27 07:35:45.570,1,27,2005
7.85,93.977,30.0,5.2,416,"Nicobar Islands, India region",2005-01-27 07:28:31.210,1,27,2005
7.83,93.95,30.0,5.3,432,"Nicobar Islands, India region",2005-01-27 07:26:00.670,1,27,2005
7.933,94.052,30.0,5.2,416,"Nicobar Islands, India region",2005-01-27 07:20:24.310,1,27,2005
7.944,94.059,38.1,5.7,500,"Nicobar Islands, India region",2005-01-27 06:56:59.170,1,27,2005
7.821,94.179,30.0,5.0,385,"Nicobar Islands, India region",2005-01-27 06:14:29.060,1,27,2005
10.783,91.777,30.0,5.2,416,"Andaman Islands, India region",2005-01-27 05:51:00.290,1,27,2005
7.964,94.094,30.0,5.3,432,"Nicobar Islands, India region",2005-01-27 05:48:12.650,1,27,2005
13.285,92.84,30.0,5.0,385,"Andaman Islands, India region",2005-01-27 05:35:23.160,1,27,2005
7.828,94.0,30.0,5.4,449,"Nicobar Islands, India region",2005-01-27 05:22:18.670,1,27,2005
7.87,94.251,30.0,5.1,400,"Nicobar Islands, India region",2005-01-27 04:02:47.570,1,27,2005
7.942,93.99,30.0,5.4,449,"Nicobar Islands, India region",2005-01-27 03:58:44.620,1,27,2005
27.219,140.44,174.6,5.2,416,"Bonin Islands, Japan region",2005-01-27 03:56:42.850,1,27,2005
5.336,94.327,47.2,5.1,400,"northern Sumatra, Indonesia",2005-01-26 23:43:28.670,1,26,2005
7.842,94.01,17.5,5.1,400,"Nicobar Islands, India region",2005-01-26 23:03:04.820,1,26,2005
8.018,94.063,23.3,5.5,465,"Nicobar Islands, India region",2005-01-26 22:46:59.070,1,26,2005
2.699,94.602,22.2,6.2,591,off the west coast of northern Sumatra,2005-01-26 22:00:42.570,1,26,2005
-6.764,129.568,33.9,5.6,482,Banda Sea,2005-01-26 17:49:56.780,1,26,2005
8.25,94.038,23.3,5.6,482,"Nicobar Islands, India region",2005-01-26 17:30:28.820,1,26,2005
69.656,138.833,10.0,5.1,400,"northeastern Sakha, Russia",2005-01-25 22:21:58.500,1,25,2005
49.311,154.359,133.9,5.3,432,Kuril Islands,2005-01-25 18:54:27.040,1,25,2005
37.622,43.703,41.2,5.9,536,Turkey-Iraq border region,2005-01-25 16:44:16.130,1,25,2005
33.388,45.872,45.2,5.0,385,Iran-Iraq border region,2005-01-25 11:39:20.910,1,25,2005
52.115,173.294,13.8,5.1,400,"Near Islands, Aleutian Islands, Alaska",2005-01-25 11:00:19.390,1,25,2005
5.447,94.67,30.0,5.0,385,"northern Sumatra, Indonesia",2005-01-25 09:54:22.420,1,25,2005
-1.427,-80.874,15.0,5.1,400,near the coast of Ecuador,2005-01-24 23:59:32.100,1,24,2005
-1.398,-80.91,10.0,5.8,519,near the coast of Ecuador,2005-01-24 23:26:50.320,1,24,2005
-1.364,-80.785,16.9,6.1,578,near the coast of Ecuador,2005-01-24 23:23:26.120,1,24,2005
-29.399,-71.715,42.6,5.1,400,"offshore Coquimbo, Chile",2005-01-24 19:07:15.670,1,24,2005
4.748,94.809,48.1,5.0,385,off the west coast of northern Sumatra,2005-01-24 17:59:23.580,1,24,2005
9.388,-84.753,9.0,5.3,432,Costa Rica,2005-01-24 17:45:41.200,1,24,2005
-2.332,-80.646,28.5,5.6,496,near the coast of Ecuador,2005-01-24 06:11:52.300,1,24,2005
7.33,92.482,30.0,6.3,611,"Nicobar Islands, India region",2005-01-24 04:16:47.440,1,24,2005
4.701,96.134,19.5,5.3,432,"northern Sumatra, Indonesia",2005-01-24 00:39:20.350,1,24,2005
-42.717,-82.681,10.0,5.3,432,West Chile Rise,2005-01-23 23:15:52.920,1,23,2005
